name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,max_power (in bph),Mileage Unit,Mileage,Engine (CC)
5,2016,252000,30000,3,1,1,0,5,47.3,1,22.74,796
5,2004,100000,40000,3,1,1,0,5,46.3,1,19.7,796
5,2015,350000,46357,3,1,1,2,5,67.04,1,20.51,998
6,2016,620000,7000,1,0,1,0,8,83.8,1,21.04,1461
3,2018,950000,70000,1,1,1,0,5,126.2,1,22.0,1582
3,2012,360000,90000,1,1,1,2,5,88.76,1,21.9,1396
3,2011,270000,60000,3,1,1,2,5,68.05,1,19.81,1086
3,2015,650000,70000,1,1,1,0,5,88.73,1,22.54,1396
1,2011,200000,170000,1,1,1,2,5,68.0,1,20.0,1399
5,2012,416000,90000,1,1,1,2,5,74.0,1,22.9,1248
7,2013,190000,120000,1,1,1,2,5,74.0,1,22.3,1248
3,2012,195000,35000,3,1,1,2,5,55.2,1,21.1,814
3,2012,220000,67000,3,1,1,2,5,78.9,1,20.36,1197
5,2016,320000,46737,3,1,1,0,5,47.3,1,22.74,796
3,2012,450000,200000,1,1,1,2,5,126.32,1,22.32,1582
5,2018,432000,30000,3,1,1,0,5,67.04,1,20.51,998
5,2011,135000,110048,3,1,1,4,5,67.1,1,20.92,998
5,2006,120000,70000,3,1,1,4,5,46.3,1,19.7,796
6,2017,750000,20171,1,0,0,0,5,108.5,1,19.87,1461
5,2018,470000,30000,3,1,0,0,5,67.04,1,23.1,998
5,2018,390000,25000,3,1,1,2,5,67.04,1,20.51,998
3,2017,780000,28000,1,1,1,0,5,88.73,1,22.54,1396
3,2011,450000,100000,1,1,1,0,5,126.3,1,22.32,1582
1,2012,260000,194000,1,1,1,0,5,68.0,1,20.0,1399
1,2018,880000,65000,1,1,1,0,5,98.96,1,23.0,1498
7,2018,800000,85000,1,1,1,2,5,108.5,1,21.5,1497
3,2011,450000,128000,1,1,1,2,5,126.32,1,22.32,1582
3,2012,450000,128000,1,1,1,2,5,126.32,1,22.32,1582
6,2013,325000,100000,1,1,1,4,5,83.8,1,20.45,1461
5,2017,425000,12000,3,1,1,0,5,67.04,1,23.1,998
8,2014,425000,50000,1,1,1,0,5,67.06,1,23.59,1364
5,2011,200000,73000,3,1,1,0,5,46.3,1,19.7,796
5,2017,360000,80000,3,1,1,0,5,67.04,1,20.51,998
3,2014,475000,80000,1,1,1,2,5,88.73,1,22.54,1396
